mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__num_leaves,param_clf__n_estimators,param_clf__min_data_in_leaf,param_clf__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
3.9055408954620363,0.21358796320586523,0.5066227912902832,0.03210264274112758,31,200,20,0.05,"{'clf__num_leaves': 31, 'clf__n_estimators': 200, 'clf__min_data_in_leaf': 20, 'clf__learning_rate': 0.05}",0.4104461552834768,0.40900072691199957,0.4083523228279919,0.4113219873598664,0.4119024503263389,0.41020472854193474,0.0013468363114315512,6,0.4473189640272719,0.44453658169988297,0.448655097477916,0.4475199663334391,0.45031312094609355,0.4476687460969207,0.0018931742716437594
4.485856199264527,0.126627560525412,0.5601226329803467,0.033244595546454245,63,200,20,0.05,"{'clf__num_leaves': 63, 'clf__n_estimators': 200, 'clf__min_data_in_leaf': 20, 'clf__learning_rate': 0.05}",0.4133541845148028,0.41140211512416264,0.4145498779877686,0.41679349662751175,0.41594823480935056,0.41440958181271925,0.0019093928482211363,5,0.49165564289218827,0.49120024197249484,0.4976490020099729,0.4920920466147229,0.49283074881600203,0.4930855364610762,0.002344188028374818
4.698568344116211,0.1837937038411852,0.6488301277160644,0.044870109749465766,63,200,50,0.05,"{'clf__num_leaves': 63, 'clf__n_estimators': 200, 'clf__min_data_in_leaf': 50, 'clf__learning_rate': 0.05}",0.41470090732416215,0.41519474737831663,0.41425202200649175,0.42017801040527925,0.4138303008332002,0.41563119758948996,0.0023183955642631826,4,0.48067872215172597,0.4802563710112387,0.48883586243006194,0.48200421102771074,0.48790000284715074,0.4839350338935776,0.0036770450867018543
5.531529378890991,0.15495766442184536,0.7495209693908691,0.04248529459466193,31,400,50,0.1,"{'clf__num_leaves': 31, 'clf__n_estimators': 400, 'clf__min_data_in_leaf': 50, 'clf__learning_rate': 0.1}",0.4177277565145456,0.41813811751541924,0.41630384599636905,0.42547790885384834,0.4205980859920439,0.4196491429744452,0.003226172353274984,2,0.5443758082316373,0.5408908642040978,0.5482651707058089,0.5484610621084106,0.5496447886864121,0.5463275387872734,0.0032458332918389545
4.274228048324585,0.2710950782192022,0.5421905517578125,0.028558033738440507,63,200,50,0.1,"{'clf__num_leaves': 63, 'clf__n_estimators': 200, 'clf__min_data_in_leaf': 50, 'clf__learning_rate': 0.1}",0.4176735581876607,0.41978557422117363,0.41650931595319696,0.4216903195317557,0.4164309674172694,0.41841794706221125,0.002035873337986853,3,0.5519871430895051,0.5531945783551405,0.5540913038936751,0.5538259653719716,0.5569673589782215,0.5540132699377028,0.0016457983029695158
6.643046140670776,0.4478724301426867,0.8713087558746337,0.03516738614035849,63,400,20,0.1,"{'clf__num_leaves': 63, 'clf__n_estimators': 400, 'clf__min_data_in_leaf': 20, 'clf__learning_rate': 0.1}",0.4172799075896802,0.4205455465221921,0.4207952473483469,0.42132607023965524,0.42226968010218585,0.4204432903604121,0.0016885686484235378,1,0.6990208243442618,0.697820091451471,0.7072082260799757,0.7041736067950112,0.7053281429619908,0.702710178326542,0.0036538220470971206
