mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_estimators,param_clf__min_samples_leaf,param_clf__max_features,param_clf__max_depth,param_clf__class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
103.32746510505676,3.4870329659963115,4.809011554718017,0.6826277773768421,200,1,sqrt,,,"{'clf__n_estimators': 200, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': None, 'clf__class_weight': None}",0.39187754489300636,0.38514145559871876,0.39307789981601626,0.39290345226007495,0.39199896769604,0.39099986405277126,0.002967536421280565,3,0.8000764771895686,0.8107784073207314,0.8022907972492329,0.8153709432613931,0.802888944157648,0.8062811138357148,0.005809950174900787
82.25520896911621,6.934082445372868,2.8934820652008058,0.35730716345623637,200,1,sqrt,20,balanced,"{'clf__n_estimators': 200, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 20, 'clf__class_weight': 'balanced'}",0.44707868835834735,0.44515059730151324,0.44555272723295564,0.44216468133461434,0.4394780939704921,0.4438849576395845,0.002718934094008103,1,0.732941182047853,0.7328412061351931,0.7373764450798698,0.7352915396593152,0.727029352200158,0.7330959450244777,0.003465132277459951
52.92718586921692,4.452709928795869,1.9661794662475587,0.19544725807423535,200,1,sqrt,12,,"{'clf__n_estimators': 200, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 12, 'clf__class_weight': None}",0.36873925047012346,0.3688002916623647,0.36870375442726044,0.3730460321457098,0.3649377643842026,0.36884541861793224,0.0025670330142317844,6,0.390873727636418,0.3928225726732168,0.39422898450287924,0.3959972033659289,0.3933596893201909,0.3934564354997268,0.0016813003970427393
45.98058066368103,2.2890240695582498,2.146905279159546,0.24964527209402476,200,1,log2,20,balanced,"{'clf__n_estimators': 200, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__max_depth': 20, 'clf__class_weight': 'balanced'}",0.44342768394273985,0.44042947706877383,0.4431110085957483,0.4356608493350949,0.4440317255869353,0.4413321489058585,0.0030926292506841166,2,0.7342789081630715,0.7408139947149085,0.7412420653750943,0.7374537281981702,0.7360464693373618,0.7379670331577213,0.0026976041028537448
47.28747344017029,4.425977014484767,2.838745641708374,0.571460975232285,200,5,log2,,,"{'clf__n_estimators': 200, 'clf__min_samples_leaf': 5, 'clf__max_features': 'log2', 'clf__max_depth': None, 'clf__class_weight': None}",0.37315265408562664,0.3700001958623124,0.37279089145771166,0.3746925188901782,0.37041525620289223,0.37221030329974425,0.0017602994526572345,5,0.4441290252872883,0.44485689907741444,0.44392827595304024,0.44736600096949,0.44664669496224385,0.4453853792498954,0.0013780164231326894
56.13856282234192,4.580363621071403,2.300830078125,0.14812472352343029,200,5,sqrt,,,"{'clf__n_estimators': 200, 'clf__min_samples_leaf': 5, 'clf__max_features': 'sqrt', 'clf__max_depth': None, 'clf__class_weight': None}",0.38072283300561166,0.38190981953352193,0.38171596137841296,0.3855455358914632,0.3799041629489424,0.3819596625515904,0.0019326245439898859,4,0.4706425151467239,0.4782890275977814,0.4776964794668574,0.4785085948559253,0.4801092886526346,0.4770491811439845,0.003301385463569483
