mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__final_estimator__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
117.50908637046814,17.921385868860845,2.022620439529419,0.27934880708862225,0.1,{'clf__final_estimator__C': 0.1},0.4177867011068926,0.41233665162718963,0.4121013723044013,0.4113762407700823,0.4123082142722701,0.4131818360161672,0.0023285149830606605,3,0.4566043958361485,0.45363683502756075,0.4579133539002829,0.45810946469512964,0.4598235572384415,0.4572175213395127,0.002062445458975268
128.2896255970001,20.768565077235206,1.9162587165832519,0.6261017647466581,1.0,{'clf__final_estimator__C': 1.0},0.42021451941716137,0.4160803587739956,0.4179371217618814,0.4142028014681068,0.4151565431065541,0.41671826890553987,0.0021392925541569275,1,0.4719819038328388,0.4700923656278741,0.4759991241329669,0.47321371777898774,0.4747874433947821,0.4732149109534899,0.002073417401366972
136.4402132511139,30.50967712869687,2.0525579929351805,0.4491204291339043,10.0,{'clf__final_estimator__C': 10.0},0.41832527265986164,0.41577658481865726,0.4182014796909633,0.414634821906616,0.41469764877675264,0.41632716157057015,0.001632665096383089,2,0.47478693652651116,0.47669918976258246,0.4799566563463414,0.47730963308659224,0.47975642268291696,0.4777017676809889,0.0019473727302083664
