mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__metric,param_clf__n_neighbors,param_clf__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.483210849761963,0.13940318879093996,1.774082326889038,0.0550750533180012,euclidean,5,uniform,"{'clf__metric': 'euclidean', 'clf__n_neighbors': 5, 'clf__weights': 'uniform'}",0.3346807194289767,0.3421265444925798,0.3353950466342633,0.34590908089361244,0.34401534212531665,0.3404253467149498,0.004564167898397308,16,0.40883261245607366,0.41353111455744646,0.4145988981976742,0.4166747957645425,0.41217694688551676,0.4131628735722507,0.0026174253914334005
1.4626723766326903,0.06964971960671901,1.717822217941284,0.04657897791674334,euclidean,5,distance,"{'clf__metric': 'euclidean', 'clf__n_neighbors': 5, 'clf__weights': 'distance'}",0.3673622593656032,0.36751533347445386,0.3629712783433368,0.3719840439399283,0.36777909105097795,0.36752240123486,0.002853438635564478,14,0.59291227854184,0.5982920326861536,0.5967181816883355,0.5979809199158063,0.5959831860531161,0.5963773197770503,0.0019243543294268724
1.5073285579681397,0.18744985086943874,1.7929547786712647,0.11611878691046608,euclidean,11,uniform,"{'clf__metric': 'euclidean', 'clf__n_neighbors': 11, 'clf__weights': 'uniform'}",0.3681666444121782,0.36639421694920427,0.36875073983074397,0.3717737063005447,0.36533174614511427,0.36808341072755707,0.0022133942707671292,13,0.41086877332852395,0.41460373997937855,0.4147995544669691,0.4173203989383009,0.41610128333500745,0.414738750009636,0.0021688731016948517
1.4632983207702637,0.05274300434005159,1.789984655380249,0.10748394685769702,euclidean,11,distance,"{'clf__metric': 'euclidean', 'clf__n_neighbors': 11, 'clf__weights': 'distance'}",0.3859591155033946,0.3818634432494635,0.38261942150287914,0.3888327494511849,0.3795746125508166,0.38376986845154776,0.0032552641667296274,9,0.6037571510065107,0.6124165662899902,0.6108422458507685,0.6126964356009204,0.6122716687488683,0.6103968134994116,0.003381309608730997
1.4947073459625244,0.021592546359532998,1.6018896579742432,0.05167184410293889,euclidean,21,uniform,"{'clf__metric': 'euclidean', 'clf__n_neighbors': 21, 'clf__weights': 'uniform'}",0.3821597837234625,0.38811646607829314,0.3855893932643279,0.37861757774957033,0.3839146239685755,0.3836795689568459,0.0032038176586204324,10,0.4154037403547486,0.417216351127956,0.4171667822322678,0.4210966200167721,0.42030427990182484,0.41823755472671387,0.002129108813658363
1.5490522384643555,0.10204658073932332,1.6749454975128173,0.06237344064312854,euclidean,21,distance,"{'clf__metric': 'euclidean', 'clf__n_neighbors': 21, 'clf__weights': 'distance'}",0.3921173125406004,0.3982148198717777,0.39293119519249187,0.38701540918094945,0.39431901804579983,0.39291955096632386,0.003619419654837436,6,0.6165526811769779,0.6252805904623072,0.6235692002620294,0.6253659194521357,0.62572174525339,0.6232980273213681,0.003454109797261566
1.5648804187774659,0.13262618477118016,1.7376335620880128,0.10546729266699505,euclidean,31,uniform,"{'clf__metric': 'euclidean', 'clf__n_neighbors': 31, 'clf__weights': 'uniform'}",0.3877493163240346,0.4012726493967764,0.3969209663435844,0.3889656919825799,0.3950911277515232,0.3939999503596997,0.005040423335749677,5,0.4139854863916212,0.4174715958375907,0.42030114376881755,0.4229664770237389,0.4225939903235245,0.41946373866905856,0.0033689398860458912
1.5187069416046142,0.1495636663908329,1.7816580295562745,0.08928168812820274,euclidean,31,distance,"{'clf__metric': 'euclidean', 'clf__n_neighbors': 31, 'clf__weights': 'distance'}",0.3938804186822615,0.4058639490812282,0.40453339215340667,0.3959957697060668,0.40214867044681907,0.40048444001395644,0.0047299905506987166,2,0.6212491760527771,0.6332161769366697,0.631085861996402,0.6330647091180822,0.6341514588689513,0.6305534765945764,0.004758049624243471
1.3277101993560791,0.03254325500713983,13.805613565444947,0.25687613873516074,manhattan,5,uniform,"{'clf__metric': 'manhattan', 'clf__n_neighbors': 5, 'clf__weights': 'uniform'}",0.33610376165745137,0.34434461059125326,0.34400319766447357,0.3464703559565509,0.34797965980007595,0.343780317133961,0.0041028866549113596,15,0.4125803398519525,0.41678827640402943,0.416285491629375,0.4172782743639443,0.41723777941862034,0.4160340323335843,0.001763930436710486
1.3481772899627686,0.030821927196297012,13.766312265396119,0.17144588534248056,manhattan,5,distance,"{'clf__metric': 'manhattan', 'clf__n_neighbors': 5, 'clf__weights': 'distance'}",0.3662562937077059,0.3697391410950383,0.36679664160905423,0.3742137299648178,0.37125724437279,0.36965261014988127,0.002935223134332059,12,0.5944120743260007,0.5999326123676992,0.6004388354649585,0.5993427334737255,0.6000850529887231,0.5988422617242214,0.0022431885662097207
