mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__activation_type,param_clf__prototype_n_per_class,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
40.42033138275146,0.9527379965378918,0.5269434928894043,0.08773032669939979,sigmoid,1,"{'clf__activation_type': 'sigmoid', 'clf__prototype_n_per_class': 1}",0.4105231684324419,0.4012773592437349,0.41595911055019535,0.4082490027094807,0.40747331071996484,0.4086963903311636,0.004750206835640759,2,0.41376708559295566,0.4002084070305065,0.4164676109593186,0.4201128685767368,0.41502221642096826,0.41311563771609716,0.006794895069175763
46.80416340827942,2.9299501770144634,0.5290622711181641,0.1317724261694585,sigmoid,2,"{'clf__activation_type': 'sigmoid', 'clf__prototype_n_per_class': 2}",0.4168186372479868,0.4130792068798323,0.42989587580659516,0.4033152381640616,0.421044356601108,0.4168306629399168,0.008777189477068296,1,0.42310897010825554,0.4122997008759377,0.43661755430877164,0.4140340739779334,0.42516750505840156,0.4222455608658599,0.00874283794607911
