mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__metric,param_clf__n_neighbors,param_clf__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.2844825267791748,0.102299503794255,5.020958280563354,0.14049533845762502,euclidean,5,uniform,"{'clf__metric': 'euclidean', 'clf__n_neighbors': 5, 'clf__weights': 'uniform'}",0.4008516949542876,0.40040032039828527,0.4022839445379926,0.3984926088441556,0.39715604962201345,0.39983692367134693,0.0018071721430677975,1,0.5898613444845425,0.5870869153944728,0.5898276480548754,0.5917065368457581,0.5906424203563261,0.589824973027195,0.0015301498082227463
1.3185826778411864,0.09872870692002234,4.959231567382813,0.1894760050697898,euclidean,5,distance,"{'clf__metric': 'euclidean', 'clf__n_neighbors': 5, 'clf__weights': 'distance'}",0.38856829460506653,0.3953353314003065,0.395196137477776,0.38936388651033815,0.3903428826649345,0.39176130653168434,0.0029163878883920547,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.2868823051452636,0.047778001756049196,5.192372894287109,0.0678532806619308,euclidean,11,uniform,"{'clf__metric': 'euclidean', 'clf__n_neighbors': 11, 'clf__weights': 'uniform'}",0.39650430641527307,0.3984463936352129,0.39930030446526893,0.39528200005882086,0.3899545539995494,0.395897511714825,0.0032906412250282265,2,0.4865644263872075,0.4857791627615499,0.48415386925409765,0.48527173385050587,0.48716311224038106,0.4857864608987484,0.0010421853858920554
1.2168147563934326,0.03190164094474222,5.376462841033936,0.09554254528355167,euclidean,11,distance,"{'clf__metric': 'euclidean', 'clf__n_neighbors': 11, 'clf__weights': 'distance'}",0.3845906744343767,0.3935968931286955,0.3903424381307188,0.38614837721865564,0.38423064911540444,0.3877818064055702,0.0036286140796464015,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.187616729736328,0.20842086240071797,5.052721738815308,0.2674457859336073,euclidean,21,uniform,"{'clf__metric': 'euclidean', 'clf__n_neighbors': 21, 'clf__weights': 'uniform'}",0.3810257267389894,0.3875885146133526,0.3855228782395809,0.3887703664502746,0.38282758004472944,0.3851470132173854,0.002884290717356173,8,0.43158612167245286,0.42959830845813024,0.43152942112908427,0.4315250606901974,0.4293377404832796,0.4307153304866289,0.0010219761538795677
1.3345765113830566,0.15624106892373943,5.078427505493164,0.3020807010783046,euclidean,21,distance,"{'clf__metric': 'euclidean', 'clf__n_neighbors': 21, 'clf__weights': 'distance'}",0.3771705096888704,0.38330395977874376,0.3826653511117482,0.382939742602344,0.38021494012767154,0.38125890066187557,0.0023147524115289765,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.3181590557098388,0.06165337928826499,5.2345374584197994,0.18760318747977103,euclidean,31,uniform,"{'clf__metric': 'euclidean', 'clf__n_neighbors': 31, 'clf__weights': 'uniform'}",0.3753374509437786,0.380998368063484,0.378772973219498,0.38043295141760486,0.3798940401802405,0.37908715676492116,0.0020136512988195667,11,0.40931399778845373,0.4078584299584545,0.4087726685375122,0.40810895892223975,0.4073341559188564,0.4082776422251033,0.0006947579859078593
1.3580027103424073,0.06919283706476924,4.7894172191619875,0.40063124899787933,euclidean,31,distance,"{'clf__metric': 'euclidean', 'clf__n_neighbors': 31, 'clf__weights': 'distance'}",0.3720567729483441,0.37723717494833514,0.3747224161235116,0.37781653013676264,0.3760756749511971,0.3755817138216301,0.0020563343014252914,12,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.448743724822998,0.10148920059663558,40.18041229248047,0.3194280594871607,manhattan,5,uniform,"{'clf__metric': 'manhattan', 'clf__n_neighbors': 5, 'clf__weights': 'uniform'}",0.3949665676468322,0.39724849778748,0.394816850666873,0.39128535620245425,0.39407948872911547,0.394479352206551,0.0019173394388641565,3,0.5897570552796386,0.5866435162554503,0.5892206521475821,0.5939531753462216,0.5930429178743221,0.5905234633806429,0.002662677723387436
1.451108741760254,0.06346711307429348,40.21947765350342,0.6865984028817029,manhattan,5,distance,"{'clf__metric': 'manhattan', 'clf__n_neighbors': 5, 'clf__weights': 'distance'}",0.3840741498787188,0.3915513247276876,0.3849384082478906,0.38475536035108204,0.3877943085125353,0.38662271034358286,0.00277427150811925,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.296348476409912,0.11512523475450269,40.760920715332034,0.3967685116300706,manhattan,11,uniform,"{'clf__metric': 'manhattan', 'clf__n_neighbors': 11, 'clf__weights': 'uniform'}",0.3912462958163469,0.3942046935903683,0.3875892194466573,0.38880635039967704,0.38422915554958775,0.38921514296052745,0.0033672542673299976,5,0.4781979534005409,0.4774654526185171,0.4785186526616559,0.4810517202167057,0.4794702192101945,0.4789407996215228,0.0012363614522514592
1.3780550956726074,0.12932105190665913,40.210252571105954,0.29618649031940486,manhattan,11,distance,"{'clf__metric': 'manhattan', 'clf__n_neighbors': 11, 'clf__weights': 'distance'}",0.3848640558177629,0.3857275402561244,0.38396716502512995,0.3787013446006968,0.3780277050482434,0.3822575621495915,0.0032340585537981793,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.2285261631011963,0.09557852254493089,40.27892985343933,0.19600580022886965,manhattan,21,uniform,"{'clf__metric': 'manhattan', 'clf__n_neighbors': 21, 'clf__weights': 'uniform'}",0.3720706420774626,0.37541739087137627,0.37504865193154086,0.3752578712597421,0.3730136221679934,0.374161635661623,0.0013605616962902188,13,0.4214461300757127,0.4188139079088922,0.421924034645268,0.42174814884602413,0.41932514798994136,0.4206514738931677,0.001310677261311967
1.1638551235198975,0.04713545318654632,40.87750654220581,0.4216150309366487,manhattan,21,distance,"{'clf__metric': 'manhattan', 'clf__n_neighbors': 21, 'clf__weights': 'distance'}",0.36626510887325875,0.37073748158651965,0.37178270185141327,0.36883479057359553,0.36756146456013744,0.3690363094889849,0.0020165310711141252,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.1840364933013916,0.06658766090960538,40.8667248249054,0.48899324745491823,manhattan,31,uniform,"{'clf__metric': 'manhattan', 'clf__n_neighbors': 31, 'clf__weights': 'uniform'}",0.3647689671856423,0.3663711999354043,0.36547086698098386,0.36685595365882523,0.3637784703701386,0.3654490916261988,0.001103046990356263,15,0.395129462621139,0.39444619455928137,0.3971461190040475,0.39671784931368886,0.3948204912920643,0.3956520233580442,0.0010758108718139417
1.254979944229126,0.13270959873368243,40.88573746681213,0.3844277090832873,manhattan,31,distance,"{'clf__metric': 'manhattan', 'clf__n_neighbors': 31, 'clf__weights': 'distance'}",0.3625515372760495,0.36042387877270704,0.3620524159333285,0.36309958632293204,0.36066092432429614,0.36175766852586266,0.0010487792856569294,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0
