mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__final_estimator__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
214.24769654273987,22.114627719964837,3.204339694976807,0.3623292087719826,0.1,{'clf__final_estimator__C': 0.1},0.4164252387642809,0.4124595965681331,0.41364968636397964,0.41190038050584105,0.4117777390338853,0.41324252824722396,0.0017236805957462887,3,0.45583769205199376,0.45338738294727604,0.4585297579866012,0.4596845691077019,0.4593834484555462,0.4573645701098238,0.0024068777385895077
271.67293486595156,18.349040071949222,3.7347878932952883,0.5621856389801796,1.0,{'clf__final_estimator__C': 1.0},0.4181642745066096,0.41664886217788477,0.41811005656819805,0.41429497135643745,0.41454809031596435,0.41635325098501885,0.0016702501669346814,1,0.47067303206474137,0.47080593727913306,0.47326247009833455,0.47508391413906237,0.47471696206837305,0.47290846312992885,0.001873304216492529
263.5143903255463,9.452926681016535,3.083853912353516,0.4352486765860345,10.0,{'clf__final_estimator__C': 10.0},0.4183645179860483,0.4155065029973432,0.41740515491787206,0.41492048159667494,0.41452414771326435,0.4161441610422406,0.0014865081813483596,2,0.4739190787847214,0.47529725131470196,0.4770181824932452,0.47770524760583233,0.4780768557981996,0.4764033231993401,0.0015664377291496894
