mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__criterion,param_clf__max_depth,param_clf__min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
14.798473072052001,1.3086917666545168,1.2782726764678956,0.1428740239213577,gini,6,1,"{'clf__criterion': 'gini', 'clf__max_depth': 6, 'clf__min_samples_leaf': 1}",0.37383117179576786,0.38408185042251936,0.37827302876290175,0.38126210929014376,0.3880128494286688,0.3810922019400003,0.004848350737663256,12,0.38227150610412547,0.3835042571301446,0.38633518899592584,0.3856149394441121,0.39019196007236884,0.38558357034933544,0.002723838595705314
15.513537645339966,0.7028666668638192,1.5254057884216308,0.23138110103879558,gini,6,10,"{'clf__criterion': 'gini', 'clf__max_depth': 6, 'clf__min_samples_leaf': 10}",0.37361526256653455,0.38408185042251936,0.37830723620674567,0.3816357104220928,0.3946016978446245,0.3824483514925034,0.007017190714271728,11,0.38192491440250126,0.3835042571301446,0.3861203520750182,0.38557584815632673,0.39916529172184023,0.3872581326971662,0.006139053041155288
17.39690308570862,1.37446289451029,1.4034244537353515,0.13064667699498422,gini,12,1,"{'clf__criterion': 'gini', 'clf__max_depth': 12, 'clf__min_samples_leaf': 1}",0.38877612528072425,0.4024741744852458,0.39471726787013717,0.39749996948065686,0.39333541373021186,0.3953605901693952,0.004539832743986427,5,0.451354032209119,0.4622359646730301,0.46326645485104373,0.46319022318553954,0.453262143151348,0.45866176361401606,0.005235339150743171
13.681960964202881,1.180518609433052,0.8635260581970214,0.035336591324377296,gini,12,10,"{'clf__criterion': 'gini', 'clf__max_depth': 12, 'clf__min_samples_leaf': 10}",0.386836444049167,0.3993307887370208,0.39364430805012446,0.39985444124195696,0.3943790998947949,0.39480901639461286,0.004711815372755335,6,0.4314647375670466,0.4478942103631498,0.4431815054311626,0.4435530173554871,0.43469576940948396,0.440157848025266,0.006097957909922316
15.059208393096924,1.3991451692613022,0.8525454521179199,0.12282083439279018,gini,20,1,"{'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1}",0.40232819317478974,0.4020347698393776,0.4004379431188498,0.4018831294090386,0.39937756694214643,0.4012123204968404,0.0011258383792644444,1,0.6789716174869979,0.6804488803206894,0.6945798366634586,0.6938227435714698,0.6555283495961951,0.6806702855277621,0.014152838592688734
14.954797792434693,1.709216121765637,0.8515175819396973,0.06224194974937301,gini,20,10,"{'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__min_samples_leaf': 10}",0.4021362389525373,0.3995054638058911,0.39388325716952716,0.40500006699558705,0.39892614499862544,0.3998902343844336,0.0036963824974235297,3,0.5341364246898173,0.5419033911664549,0.5442739647610036,0.5442074775450157,0.5227574959059655,0.5374557508136514,0.008233006537619826
10.133442592620849,1.1886225087620659,0.959494161605835,0.10802700238871514,entropy,6,1,"{'clf__criterion': 'entropy', 'clf__max_depth': 6, 'clf__min_samples_leaf': 1}",0.37684051882274155,0.39242298519497615,0.3790901628819591,0.3841472672139601,0.39181554852998635,0.38486329652872464,0.006382623799384332,9,0.38294287994544457,0.3883307190944576,0.38559925840762616,0.3878156439167583,0.3916727468326385,0.38727224963938506,0.002909376293441166
10.680249881744384,0.4089700701184763,0.9125725746154785,0.1830110481300954,entropy,6,10,"{'clf__criterion': 'entropy', 'clf__max_depth': 6, 'clf__min_samples_leaf': 10}",0.3769460050216004,0.3897474907251999,0.3791242343892946,0.3842034313651413,0.39148689713334717,0.3843016117269167,0.005695713298940872,10,0.38272548424221203,0.38630380117401647,0.38538988870697205,0.3876446128063927,0.39100636346214296,0.38661403007834727,0.0027228751753861566
12.61165132522583,0.6712240777657349,0.9721391201019287,0.16397583307607444,entropy,12,1,"{'clf__criterion': 'entropy', 'clf__max_depth': 12, 'clf__min_samples_leaf': 1}",0.3935646641313582,0.3847197597385843,0.39408513243672605,0.39497650658945527,0.38973584214024065,0.3914163810072729,0.003796861757667926,8,0.4495640448296209,0.44528451243349526,0.44858758998102405,0.45093999473931606,0.4520420947078341,0.4492836473382581,0.0023198584951641676
13.806389141082764,1.9287333616232454,0.9597641944885253,0.1708006140757189,entropy,12,10,"{'clf__criterion': 'entropy', 'clf__max_depth': 12, 'clf__min_samples_leaf': 10}",0.39550099274697614,0.39431889600774667,0.3958378806761735,0.39241166634835417,0.39104967918131556,0.3938238229921132,0.0018332749003713183,7,0.43146262938435537,0.4331585755963568,0.43155031217197,0.43080622005568264,0.43463724064011927,0.43232299556969683,0.0013922501063273328
21.879238605499268,2.1178668252933694,1.5163370609283446,0.25139349678576095,entropy,20,1,"{'clf__criterion': 'entropy', 'clf__max_depth': 20, 'clf__min_samples_leaf': 1}",0.394645011768727,0.3954649820798642,0.39594643605040586,0.39518192777429206,0.3964545810214275,0.39553858773894335,0.0006223320780259526,4,0.6859614904742212,0.6771055302717081,0.689572998071169,0.6746928894693841,0.6551533822202312,0.6764972581013428,0.011997778535944754
20.33200192451477,1.6679331087096756,1.292332124710083,0.23584861919897662,entropy,20,10,"{'clf__criterion': 'entropy', 'clf__max_depth': 20, 'clf__min_samples_leaf': 10}",0.40313061259880034,0.4001957109164371,0.3937730498647494,0.4012490957986922,0.4062861601497237,0.4009269258656806,0.004132651399124386,2,0.5338920360677485,0.532368849273306,0.5372537928696284,0.5325606487725,0.5274929996797173,0.53271366533258,0.003143214204712711
