mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__activation_type,param_clf__prototype_n_per_class,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
341.5053870201111,12.465974545700456,1.6398935317993164,0.13080564970988837,sigmoid,1,"{'clf__activation_type': 'sigmoid', 'clf__prototype_n_per_class': 1}",0.26285375180341186,0.2596754825195235,0.2586358595442411,0.25839723264415143,0.2535389317201095,0.2586202516462875,0.002996859324365037,2,0.2595141367072471,0.259324050385145,0.2593968647025152,0.2615790952784662,0.2536061105931198,0.25868405153329865,0.0026748272848526153
377.33481068611144,5.2039099104713245,1.480749750137329,0.08713725100419523,sigmoid,2,"{'clf__activation_type': 'sigmoid', 'clf__prototype_n_per_class': 2}",0.27415056842467295,0.2722862611099181,0.27133942062334127,0.2695196432709798,0.2730699444625974,0.2720731675783019,0.0015756546746533242,1,0.2743740871213242,0.2721630329481363,0.27361607410067373,0.2741941741735925,0.2704412874849766,0.2729577311657407,0.001478668656601601
